status,manifest_id,job_slug,path,dataset,representation,descriptor,classifier,feature_set,feature_kind,seed,data_seed,learning_rate,steps,bins,standardize,n_train,n_validation,n_test,feature_dim,mlp_hidden_width,classifier_parameter_count,target_parameter_count,target_parameter_source,target_parameter_relative_error,classifier_n_iter,validation_loss,validation_accuracy,test_loss,test_accuracy,wall_time_seconds,git_commit,git_dirty
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed12,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed12.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,12,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,44,0.029637919346556903,0.9878048780487805,0.0397796803704043,0.9841269841269841,2.4498019218444824,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed13,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed13.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,13,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,49,0.027478371507606673,0.9847560975609756,0.035853789847840246,0.9841269841269841,2.4685158729553223,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed14,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed14.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,14,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,32,0.03154096734931455,0.9847560975609756,0.03910036517507839,0.9841269841269841,2.343514919281006,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed15,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed15.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,15,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,37,0.03257486958834841,0.9817073170731707,0.043466973214548385,0.9841269841269841,2.384460926055908,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed16,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed16.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,16,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,31,0.03382084952669685,0.9847560975609756,0.029956824489187295,0.9877899877899878,2.3744328022003174,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed17,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed17.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,17,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,28,0.04033396229364432,0.975609756097561,0.04804549318410169,0.9804639804639804,2.3230857849121094,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed18,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed18.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,18,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,34,0.030020463751191703,0.9878048780487805,0.03087247645169975,0.9853479853479854,2.390857458114624,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed19,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed19.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,19,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,24,0.029911703814841102,0.9878048780487805,0.028828388219934213,0.9853479853479854,2.326066493988037,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed2,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed2.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,2,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,24,0.03113372010873676,0.9878048780487805,0.03287635611357879,0.9841269841269841,2.3535385131835938,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed3,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed3.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,3,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,39,0.04261175549296386,0.9817073170731707,0.028960374674809265,0.9877899877899878,2.4360008239746094,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed4,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed4.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,4,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,49,0.02726814234917416,0.9908536585365854,0.034213423816781816,0.9841269841269841,2.456050395965576,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed5,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed5.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,5,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,57,0.03412468038454614,0.9847560975609756,0.03095325992574802,0.9877899877899878,2.5178756713867188,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed6,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed6.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,6,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,37,0.028723170168203097,0.9878048780487805,0.029313716320345257,0.9853479853479854,2.3919968605041504,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed7,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed7.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,7,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,43,0.030292897927558543,0.9878048780487805,0.03919717535308229,0.9841269841269841,2.44537091255188,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed8,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed8.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,8,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,36,0.02598035941890335,0.9908536585365854,0.03282759576202698,0.9853479853479854,2.383052110671997,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed9,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed9.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,9,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,30,0.04319289848774422,0.9817073170731707,0.028982581821869777,0.9877899877899878,2.3704307079315186,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed0,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed0.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,0,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,183,0.6457650720628483,0.9115853658536586,0.4428195484249214,0.9157509157509157,2.5779290199279785,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed1,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed1.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,1,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,178,0.504657952911422,0.8932926829268293,0.4298533130041052,0.9072039072039072,2.5602264404296875,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed10,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed10.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,10,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,177,0.49432438165820086,0.9146341463414634,0.4297463417630569,0.9157509157509157,2.5335822105407715,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed11,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed11.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,11,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,167,0.5943404896516866,0.899390243902439,0.43441419448321955,0.9169719169719169,2.5428407192230225,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed12,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed12.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,12,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,169,0.5466988448751785,0.9085365853658537,0.48344704913105296,0.9072039072039072,2.549776315689087,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed13,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed13.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,13,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,177,0.582833713145327,0.8902439024390244,0.4566500754483927,0.9133089133089133,2.5483336448669434,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed14,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed14.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,14,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,152,0.4769180074807379,0.9115853658536586,0.39124721679174457,0.9084249084249084,2.469041585922241,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed15,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed15.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,15,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,171,0.5029344434911401,0.9115853658536586,0.4551330826722556,0.905982905982906,2.534846305847168,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed16,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed16.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,16,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,160,0.5671504279525662,0.9085365853658537,0.4394386253834895,0.9169719169719169,2.518162250518799,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed17,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed17.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,17,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,181,0.634364961100284,0.9024390243902439,0.4490717290965439,0.9145299145299145,2.59322190284729,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed18,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed18.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,18,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,169,0.5474495308351456,0.9054878048780488,0.4626413264304553,0.9120879120879121,2.5372543334960938,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed19,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed19.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,19,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,189,0.5557345240323519,0.8932926829268293,0.43359635988267875,0.9169719169719169,2.563793182373047,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed2,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed2.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,2,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,173,0.5543698363854613,0.8871951219512195,0.43472294022329416,0.9133089133089133,2.560638666152954,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed3,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed3.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,3,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,181,0.48346112886679615,0.9085365853658537,0.42215956978654734,0.9157509157509157,2.566136121749878,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed4,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed4.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,4,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,170,0.46286952062999126,0.9085365853658537,0.37291104271560566,0.9194139194139194,2.5202698707580566,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed5,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed5.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,5,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,105,0.36501202090728824,0.9115853658536586,0.35985868265572524,0.9120879120879121,2.3348934650421143,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed6,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed6.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,6,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,179,0.5512713837947212,0.9024390243902439,0.39854079825629446,0.9218559218559218,2.5651354789733887,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed7,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed7.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,7,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,171,0.5649033216480096,0.8963414634146342,0.47211510531680895,0.9035409035409036,2.5753278732299805,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed8,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed8.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,8,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,171,0.4638391030149757,0.9054878048780488,0.39877746083282267,0.9255189255189256,2.5531632900238037,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed9,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-raw-data__mlp__raw__lr0.01__seed9.json,synthetic-singular,synthetic,raw-data,mlp,raw,raw_values,9,0,0.01,2000,32,True,2949,328,819,16,77,1465,1472,global-hamiltonian-32-layer:block-hamiltonian,0.004755434782608696,199,0.49244675724191933,0.9024390243902439,0.5243913944933057,0.9023199023199023,2.635984182357788,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed0,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed0.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,0,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,104,0.03417417831420224,0.9847560975609756,0.09301692216576408,0.9706959706959707,2.7927515506744385,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed1,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed1.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,1,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,159,0.04871145544439075,0.9878048780487805,0.11465382396923042,0.9743589743589743,2.9809927940368652,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed10,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed10.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,10,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,183,0.07197955225442235,0.9786585365853658,0.13138171876667418,0.9755799755799756,3.034919023513794,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed11,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed11.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,11,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,158,0.09234117769620069,0.9725609756097561,0.1497253337912918,0.9682539682539683,3.000535249710083,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed12,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed12.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,12,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,105,0.04625039842168872,0.9817073170731707,0.09276826509441469,0.9731379731379731,2.7961156368255615,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed13,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed13.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,13,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,44,0.03420118951954916,0.9939024390243902,0.0713443479154645,0.9755799755799756,2.5708696842193604,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed14,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed14.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,14,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,133,0.055402963143714165,0.9817073170731707,0.10835463722882598,0.9682539682539683,2.892850875854492,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed15,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed15.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,15,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,179,0.05850863392623569,0.9847560975609756,0.14351210523550798,0.9706959706959707,2.9878456592559814,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed16,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed16.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,16,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,175,0.07592540186343583,0.975609756097561,0.15397405869119174,0.9731379731379731,2.9350624084472656,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed17,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed17.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,17,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,141,0.05595172929441981,0.9847560975609756,0.11113477615473188,0.9706959706959707,2.835101842880249,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed18,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed18.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,18,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,206,0.0583259148993898,0.9817073170731707,0.16115539030167703,0.9719169719169719,3.112886667251587,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed19,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed19.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,19,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,154,0.07818513191133343,0.975609756097561,0.14748373083805863,0.9731379731379731,2.958120584487915,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed2,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed2.json,synthetic-singular,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,2,0,0.01,2000,32,True,2949,328,819,8,90,992,992,global-hamiltonian-32-layer:symmetric-hamiltonian,0.0,219,0.06266093293227937,0.9847560975609756,0.13581959919881129,0.9743589743589743,3.1512303352355957,f82d665edc1f046e05be0c503bf149ae1d15138a,False
