status,manifest_id,job_slug,run_dir,dataset,representation,encoder,depth,seed,learning_rate,batch_size,steps,standardize,initial_state,projector_renormalize,track_readout_leakage,final_validation_loss,final_validation_accuracy,final_test_loss,final_test_accuracy,best_validation_accuracy,validation_accuracy_auc,time_to_target_step,wall_time_seconds,mean_readout_leakage_mass,parameter_count,n_qubits,hilbert_dim,git_commit,git_dirty
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed19,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed19_seed19,pendigits,dyn,block-hamiltonian,1,19,0.01,32,2000,True,plus,True,False,1.444095266306696,0.6173333333333333,1.5105771697848538,0.5809033733562036,0.6346666666666667,1076.1333333333332,,18.288255214691162,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed1,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed1_seed1,pendigits,dyn,block-hamiltonian,1,1,0.01,32,2000,True,plus,True,False,1.4604377152035917,0.616,1.533081826556527,0.5789022298456261,0.636,1089.0666666666666,,18.110844373703003,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed2,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed2_seed2,pendigits,dyn,block-hamiltonian,1,2,0.01,32,2000,True,plus,True,False,1.4486392411157096,0.6053333333333333,1.5083100861397267,0.5628930817610063,0.6173333333333333,1068.8666666666663,,19.40345811843872,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed3,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed3_seed3,pendigits,dyn,block-hamiltonian,1,3,0.01,32,2000,True,plus,True,False,1.4489987155775255,0.5826666666666667,1.514084220355012,0.5548885077186964,0.636,1085.8666666666666,,19.88203454017639,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed4,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed4_seed4,pendigits,dyn,block-hamiltonian,1,4,0.01,32,2000,True,plus,True,False,1.4437162547576647,0.584,1.50316456729867,0.5583190394511149,0.6133333333333333,1067.0,,19.553816556930542,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed5,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed5_seed5,pendigits,dyn,block-hamiltonian,1,5,0.01,32,2000,True,plus,True,False,1.4405721445000312,0.596,1.5012316551818783,0.5417381360777587,0.6453333333333333,1073.0,,18.385804176330566,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed6,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed6_seed6,pendigits,dyn,block-hamiltonian,1,6,0.01,32,2000,True,plus,True,False,1.4681720597684014,0.636,1.5281993519562787,0.5731846769582619,0.636,1074.0666666666666,,18.292128324508667,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed7,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed7_seed7,pendigits,dyn,block-hamiltonian,1,7,0.01,32,2000,True,plus,True,False,1.4447479758283808,0.6133333333333333,1.5137210984577991,0.5648942252715837,0.6266666666666667,1087.1333333333334,,19.63076114654541,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed8,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed8_seed8,pendigits,dyn,block-hamiltonian,1,8,0.01,32,2000,True,plus,True,False,1.4411872464511113,0.5973333333333334,1.5078017604943497,0.5494568324757004,0.6333333333333333,1086.2,,18.110151529312134,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed9,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed9_seed9,pendigits,dyn,block-hamiltonian,1,9,0.01,32,2000,True,plus,True,False,1.4540697652335755,0.564,1.507707975557227,0.5145797598627787,0.6413333333333333,1082.1333333333334,,18.775229454040527,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
